redness,elongation,fruit
8.429611650485437,1.4032012759326986,1.0
42.89607843137255,1.7032009898154288,1.0
56.354066985645936,1.5508105645577395,1.0
-10.528846153846153,1.7773426521360935,1.0
-17.131386861313867,2.047174441534352,1.0
36.041666666666664,1.4139561143744013,1.0
34.744932432432435,1.2379057682280559,1.0
1.8179190751445087,1.0839275628229141,1.0
3.34106529209622,1.0972000640347488,1.0
-3.331818181818182,1.0990214783587027,1.0
19.206586826347305,1.1929833096456894,1.0
-3.399336283185841,1.1131527354347428,1.0
5.9324324324324325,1.2400869777306869,1.0
-16.731770833333332,1.2505105129037004,1.0
33.653333333333336,1.4046093148761665,1.0
12.918282548476455,1.629418218016982,1.0
20.26775956284153,1.5712760761383704,1.0
22.501968503937007,1.0008196024038916,1.0
13.53466796875,1.0,1.0
85.55675675675676,1.1995877225742417,1.0
28.12,1.2530447863851135,1.0
29.58100558659218,2.406687041310892,1.0
52.153266331658294,1.162899026696208,1.0
24.101382488479263,1.802824440783159,1.0
54.72654690618762,1.285761533780483,1.0
8.313118811881187,1.087640155441763,1.0
35.29032258064516,1.59461332684141,1.0
34.98076923076923,1.3926797541028844,1.0
14.209882583170254,1.0004160012166265,1.0
41.721556886227546,1.3509314493643203,1.0
9.650943396226415,3.86975910678401,1.0
18.836569579288025,1.1794385916742052,1.0
17.815656565656564,1.0430181025030822,1.0
25.063291139240505,1.0804980200981715,1.0
13.55615234375,1.0,1.0
12.216845878136201,1.1305904574270025,1.0
14.702643171806168,1.3661894784003519,1.0
13.3155,1.0288576949760115,1.0
6.430921052631579,1.1736276103488743,1.0
-33.998168498168496,1.2780773895166548,1.0
29.604444444444443,1.1011218258345168,1.0
17.899709302325583,1.1583596928639481,1.0
-7.533653846153846,1.7218571019856013,1.0
8.616666666666667,1.1090151909469435,1.0
12.78888888888889,1.231625735170538,1.0
37.41919191919192,2.0620486156023516,1.0
10.059938524590164,1.050283066780485,1.0
13.522972972972973,1.4106428658296088,1.0
11.4970703125,1.0,1.0
4.811827956989247,1.544860444463502,1.0
13.137826961770624,1.0624930798383283,1.0
-11.279411764705882,1.2671603877165853,1.0
3.8773946360153255,1.1234874017836796,1.0
12.77891156462585,1.952085572797023,1.0
10.478941034897714,1.2117528295795592,1.0
16.031311154598825,1.0020078924795472,1.0
15.52247191011236,1.408664390113838,1.0
-5.183908045977011,1.738883965763193,1.0
26.0,2.432493218776822,1.0
20.1175580221998,1.008425219521735,1.0
-3.084862385321101,1.7514027153810752,1.0
-1.6153846153846154,3.0691287623781025,1.0
-1.8101851851851851,1.4471666745986254,1.0
13.534838076545633,1.0016176450456107,1.0
0.1875,1.1051387708398082,1.0
47.84567901234568,1.4292146011865057,1.0
17.855614973262032,1.7857876441954619,1.0
28.04591836734694,1.0679363324686997,1.0
4.522471910112359,1.5199699908840618,1.0
-9.480861244019138,1.2551538230125137,1.0
61.05281690140845,2.4899949774965937,1.0
-12.955555555555556,1.5893103209071133,1.0
4.896428571428571,1.0477988554539435,1.0
17.724137931034484,1.5059136589174367,1.0
15.424870466321243,1.4180167761895879,1.0
2.2295454545454545,1.2935187229356526,1.0
-1.7590361445783131,1.4489004320651335,1.0
22.00398406374502,1.021621039023926,1.0
0.34415584415584416,2.7592116239088424,1.0
16.627565982404693,1.0000487360869508,1.0
21.751953125,1.0,1.0
-12.951149425287356,1.8216431011889545,1.0
9.212846347607053,1.1014175978017775,1.0
6.177606177606178,1.7158555281160253,1.0
-15.052966101694915,1.5774236449488375,1.0
6.6471698113207545,1.2155614943936157,1.0
14.858267716535433,1.302214803473269,1.0
14.115168539325843,1.2183176348150082,1.0
-0.9938524590163934,1.5109092580819945,1.0
30.767857142857142,1.3370153051315117,1.0
22.509313725490195,1.002240962110493,1.0
36.95046082949309,1.0779627049121379,1.0
41.18429487179487,1.3110312698035795,1.0
53.506711409395976,1.1959755638139793,1.0
0.815068493150685,1.731171017882134,1.0
22.6055900621118,1.281563757321608,1.0
-6.046979865771812,1.6389427669021528,1.0
-8.025641025641026,1.096803377693729,1.0
-11.442553191489361,1.1947761693693995,1.0
1.4195402298850575,1.8677285477284857,1.0
9.460176991150442,1.2742829353168434,1.0
-13.003184713375797,1.3339014546818642,1.0
26.01839464882943,1.0242690574830746,1.0
11.53528773072747,1.0414895360526224,1.0
19.252866972477065,1.0191189387815156,1.0
27.861842105263158,1.4191178087180878,1.0
39.55721393034826,1.771633513692046,1.0
38.15756302521008,1.1702883741437178,1.0
17.58282208588957,1.5756171473599854,1.0
-5.920572916666667,1.1848901946891321,1.0
5.115023474178404,1.444203493629217,1.0
-5.676755447941889,1.1143492575211509,1.0
12.901444788441692,1.0381835727879318,1.0
19.903846153846153,1.0190898431125897,1.0
10.195522388059702,1.1140844576510858,1.0
35.6752808988764,1.3488508533362287,1.0
22.27249488752556,1.0111759522495947,1.0
15.011450381679388,2.424914041355466,1.0
-3.4,1.35051152495963,1.0
21.810267857142858,1.6151804505053369,1.0
9.634703196347031,1.398447719313853,1.0
-7.691780821917808,1.7328194287934184,1.0
32.103125,1.1391875690436755,1.0
31.189393939393938,1.2698456744066753,1.0
21.816326530612244,1.07115152823899,1.0
42.27554179566563,1.179413880369548,1.0
-5.685,1.228590772069406,1.0
25.209382151029747,1.038541533961495,1.0
7.832644628099174,1.1023113765225139,1.0
28.627551020408163,1.3356977922278372,1.0
-0.725130890052356,1.299175449277825,1.0
15.376288659793815,1.4429056835408804,1.0
11.796770601336302,1.1764738478667691,1.0
3.735483870967742,1.203517190406023,1.0
0.53,1.5936458895426986,1.0
-23.33411214953271,1.2637653211105828,1.0
36.769067796610166,1.086940965929414,1.0
3.913846153846154,1.2325397433084688,1.0
5.673333333333333,1.2091297893098454,1.0
29.515151515151516,1.373308693468969,1.0
24.385714285714286,1.1954512716856196,1.0
12.837988826815643,1.0909369457324294,1.0
35.93491124260355,1.3483878223029042,1.0
17.668181818181818,1.0767091576187604,1.0
-2.0526315789473686,1.1937670641406213,1.0
10.07356608478803,1.0477600825591,1.0
0.6563876651982379,1.0579533759562936,1.0
-1.3076923076923077,1.1995503352483485,1.0
4.075079872204473,1.1527231849454114,1.0
27.096774193548388,1.3247203013237572,1.0
-7.69205298013245,1.9183693303640184,1.0
20.424107142857142,1.1762403753651243,1.0
15.131396957123098,1.091318910877876,1.0
13.1657223796034,1.5001038894884455,1.0
39.73972602739726,2.869870390587626,1.0
38.797665369649806,1.2162574669352868,1.0
4.261160714285714,1.6489707762195247,1.0
-14.135593220338983,1.4323018579916755,1.0
12.279187817258883,1.285495870669473,1.0
2.6164383561643834,1.1706536765022113,1.0
36.300970873786405,1.248576925044828,1.0
23.766318537859007,1.2713091362531304,1.0
25.564569536423843,1.1614279419803966,1.0
-23.428571428571427,1.211827853160133,1.0
-3.8029661016949152,1.310369138640955,1.0
14.590284592737978,1.0013853760544875,1.0
-4.578125,1.367872956487313,1.0
14.042857142857143,1.5052301926064535,1.0
19.879432624113477,1.7039648722297078,1.0
8.708510638297872,2.1381567379141537,1.0
17.494579945799458,1.1941901768632066,1.0
16.908695652173915,1.4869116913067304,1.0
18.534313725490197,1.3581868807441244,1.0
-14.19496855345912,2.000166732738739,1.0
31.216947115384617,1.0056370056811264,1.0
-8.6,1.3057829201943238,1.0
-31.28125,1.3742245296406264,1.0
-47.04545454545455,1.1933179466347241,1.0
13.288177339901479,1.1227299062286724,1.0
-5.9879518072289155,1.2063769275286844,1.0
30.2046004842615,1.0747771602321938,1.0
-25.324817518248175,1.560977996987045,1.0
-29.609442060085836,1.0649235796129628,1.0
-21.824786324786324,1.20959432172016,1.0
-6.1525,1.2373221642408263,1.0
-40.17948717948718,1.5410035924846424,1.0
4.0906666666666665,1.3618699627808633,1.0
22.8046875,1.1745090913925513,1.0
-14.87557603686636,1.346573364716859,1.0
18.211382113821138,1.631274486045469,1.0
-42.14462809917355,1.283751866632742,1.0
8.284210526315789,1.0557449903448535,1.0
-7.711382113821138,1.3294237642350124,1.0
16.806192660550458,1.0648041095171332,1.0
41.65489130434783,1.6193992107235227,1.0
-11.605182926829269,1.40765182719335,1.0
38.712201591511935,1.095872673235911,1.0
15.843181818181819,1.2883445181723328,1.0
24.793333333333333,1.2386433758512543,1.0
26.34158415841584,1.1331723563113765,1.0
29.407563025210084,1.453978557049317,1.0
6.371508379888268,1.2603716011426929,1.0
15.979522184300341,1.1102513956697724,1.0
11.083018867924528,1.1895290724151213,1.0
2.503225806451613,1.0457595427132338,1.0
49.52542372881356,1.67724745873208,1.0
9.911764705882353,1.0643135485703221,1.0
-6.764705882352941,1.2619996682123922,1.0
-1.6650485436893203,1.1553549119680735,1.0
24.16346153846154,1.3007278625793797,1.0
8.153361344537815,1.1295350641160493,1.0
33.86363636363637,1.0544648037543884,1.0
79.36206896551724,1.3977070438240655,1.0
22.928819444444443,1.17689588079724,1.0
6.223057644110276,1.1263280753015295,1.0
38.00920245398773,1.473744207017989,1.0
26.70566037735849,1.2413935645301737,1.0
28.25769230769231,1.2187466473348616,1.0
20.037366548042705,1.0966436910650783,1.0
6.523985239852398,1.820134617199669,1.0
-0.04838709677419355,1.0960338199544877,1.0
-4.778032036613272,1.161710798411465,1.0
9.948924731182796,1.1949601028092265,1.0
1.011467889908257,1.2727307503772423,1.0
-10.913105413105413,1.0761243412510584,1.0
15.557894736842105,1.1264940748495407,1.0
1.0141342756183747,1.1404401273075204,1.0
-12.901554404145077,1.1616176147290707,1.0
15.973360655737705,1.222548917074609,1.0
1.0030211480362539,1.2592958785597232,1.0
7.380952380952381,1.125457491142225,1.0
12.570652173913043,1.4175867399588569,1.0
-15.216878402903811,1.084647557491224,1.0
22.410526315789475,1.5013072554407392,1.0
-0.23404255319148937,1.7558721293052106,1.0
8.46875,1.268567881383986,1.0
35.41346153846154,1.6266568235796728,1.0
-1.271047227926078,1.1365111168347113,1.0
8.611594202898551,1.1220397965826014,1.0
-4.5,1.3099161349362511,1.0
14.843621399176955,1.1841993869577845,1.0
1.1703296703296704,1.4061169630684682,1.0
20.18877551020408,1.8902858559143747,1.0
26.56468023255814,1.1665017313068373,1.0
9.61504424778761,1.0299682151791159,1.0
-13.663179916317992,1.4735277709259715,1.0
4.060344827586207,1.2755812198909138,1.0
15.01923076923077,1.5973827840414963,1.0
4.215665236051502,1.171800431785803,1.0
-22.206060606060607,1.4957667733168947,1.0
-0.08638743455497382,1.3567096303166009,1.0
2.0642570281124497,1.2220031313361448,1.0
20.050925925925927,1.3117735067484213,1.0
11.1171875,1.452278158088829,1.0
-7.7101449275362315,1.3398542166348981,1.0
-9.407563025210084,1.1702233379690756,1.0
9.611380145278451,1.372127116054149,1.0
-5.565963060686016,1.1514095475191628,1.0
-0.35064935064935066,1.3444798579432609,1.0
6.203252032520325,1.4029255631968223,1.0
11.741525423728813,1.179230447811356,1.0
21.84426229508197,1.4705012950093574,1.0
7.472222222222222,2.066018100111521,1.0
10.048684210526316,1.2097392503079873,1.0
-9.13738019169329,1.5533439205144632,1.0
-3.2192513368983957,1.2060131078201597,1.0
12.105113636363637,1.2090289642839944,1.0
-5.4175,1.116449625103561,1.0
-34.2135761589404,1.2628908976520474,1.0
5.013392857142857,1.598824093056564,1.0
-20.01909722222222,1.3585999453237503,1.0
15.987128712871288,1.2571627990274294,1.0
41.11915887850467,1.4975802510655067,1.0
26.45626477541371,1.0258879898245787,1.0
-2.9441805225653206,1.2837222251284088,1.0
14.16079295154185,1.588992408060065,1.0
14.003021148036254,1.3128521997022504,1.0
1.1214788732394365,2.081942587423598,1.0
44.566235864297255,1.2981940914705359,1.0
9.853333333333333,1.132831471316366,1.0
11.32620320855615,1.1383802599186192,1.0
-22.818051575931232,1.3193219492337693,1.0
6.087078651685394,1.46526629187834,1.0
8.751700680272108,1.0173263650058983,1.0
13.36734693877551,1.3001108924456581,1.0
11.922145328719724,1.1596380384521834,1.0
-10.166666666666666,1.7354756726387954,1.0
33.789655172413795,2.012640950883004,1.0
2.938040345821326,1.258564989687336,1.0
7.006622516556291,1.6776064793643994,1.0
-8.33445945945946,1.869663526904066,1.0
17.375846501128667,1.199552573080757,1.0
3.1244239631336406,1.0648481825514646,1.0
9.317991631799163,1.4927064918801947,1.0
-5.824894514767933,1.09931916784278,1.0
-0.10722100656455143,1.313517296988319,1.0
15.79,1.4089383962991286,1.0
-3.8583815028901736,1.299543493203211,1.0
29.31311475409836,1.2743802331249252,1.0
-18.663888888888888,1.2472534541192766,1.0
6.040719696969697,1.0734984830986456,1.0
9.85195530726257,1.7559943216669471,1.0
-6.247320061255743,1.0331228564661386,1.0
2.6391752577319587,1.1634375244595592,1.0
-0.8543103448275862,1.2209158649042566,1.0
-13.193086003372681,1.056550157862581,1.0
-1.7593582887700534,1.2492150620396336,1.0
7.799270072992701,1.2359125365556733,1.0
10.768716577540108,1.1359777443302057,1.0
-14.488576449912127,1.119547721690967,1.0
39.29354207436399,1.3845833883742547,1.0
55.861301369863014,1.2949426210899786,1.0
55.1865889212828,1.3726112516491504,1.0
34.59640102827763,1.2015466195259064,1.0
14.835774058577407,1.2658241190388764,1.0
41.27407407407407,1.9218349677101962,1.0
21.91860465116279,1.9552048727263733,1.0
100.36486486486487,1.5487691517366202,1.0
61.69665271966527,1.366734042717047,1.0
10.204301075268818,1.385222584597621,1.0
60.67168674698795,1.0357430122168123,1.0
7.2114093959731544,1.2838972299926863,1.0
44.26890756302521,1.1469717282749243,1.0
30.860128617363344,1.1784376311090767,1.0
26.14321608040201,1.7005617789020102,1.0
36.43298969072165,1.2763081308898738,1.0
25.795343137254903,1.2857847518211813,1.0
22.048863636363638,1.3035330642731973,1.0
27.5,1.9935798301821188,1.0
23.311912225705328,1.2825924025042015,1.0
34.48790322580645,1.2550552570591198,1.0
33.55128205128205,1.1648619915850003,1.0
49.26851851851852,1.1214375174466835,1.0
2.790035587188612,1.741667552309016,-1.0
24.1937984496124,1.6305857427885766,-1.0
9.622093023255815,1.147350625926759,-1.0
-1.5813953488372092,1.694857170456975,-1.0
11.02,1.4930086320960738,-1.0
4.31551724137931,1.701984077353098,-1.0
10.952777777777778,1.378274662945454,-1.0
12.205882352941176,1.5931164738432262,-1.0
9.429878048780488,1.884244284326269,-1.0
6.957142857142857,1.1852115974150137,-1.0
12.114503816793894,1.390727831377792,-1.0
7.365284974093265,1.4687296500737252,-1.0
5.43859649122807,1.6719962387518963,-1.0
12.274368231046932,1.7126161740805914,-1.0
8.186192468619247,1.104358480475847,-1.0
6.289237668161435,1.7579702727103859,-1.0
9.654485049833887,1.0739729770134199,-1.0
6.866515837104072,1.0818866189501997,-1.0
12.266331658291458,1.1539027058564888,-1.0
7.42,1.1565144634221103,-1.0
7.815412186379929,1.253857285679898,-1.0
-1.0247349823321554,1.4799586891789376,-1.0
4.818918918918919,1.1062150979118703,-1.0
14.380952380952381,1.3140443717894272,-1.0
8.5078125,1.1355560557251057,-1.0
7.587360594795539,1.2619578563694647,-1.0
7.938311688311688,1.3681733680569366,-1.0
8.840314136125654,1.0539689990072574,-1.0
9.360429447852761,1.6553580238404615,-1.0
4.920529801324503,1.1767372241525909,-1.0
11.295546558704453,1.2258861391909535,-1.0
11.902390438247012,1.2473512987736994,-1.0
18.385185185185186,1.272264992567535,-1.0
5.202875399361022,1.0537634984756945,-1.0
14.465753424657533,1.1513241074815803,-1.0
17.156599552572708,1.4575552818931923,-1.0
-1.1314285714285715,1.5581161389559028,-1.0
1.7556179775280898,1.6393263067762573,-1.0
13.1875,1.0824783822828736,-1.0
3.753993610223642,1.2082730723953958,-1.0
6.943661971830986,1.4015995826963121,-1.0
10.26268115942029,1.1570005301696042,-1.0
0.42115384615384616,1.5057272006188303,-1.0
9.597285067873303,1.2305115204960408,-1.0
2.9791666666666665,1.4675193952122365,-1.0
17.17313432835821,1.2910491157177162,-1.0
12.543396226415094,1.6463503171484917,-1.0
15.916666666666666,1.8377474819541024,-1.0
33.81831831831832,1.6987403631783577,-1.0
45.736040609137056,1.307003047649161,-1.0
47.757372654155496,1.6707542416487717,-1.0
59.5374449339207,1.38483856354329,-1.0
44.36086956521739,1.5602017394197651,-1.0
49.484472049689444,1.5305328832749838,-1.0
41.78521126760563,1.8926797422416626,-1.0
52.41726618705036,1.7330401025583964,-1.0
25.801488833746898,1.2880037811227831,-1.0
40.53168044077135,1.7320786149699172,-1.0
27.05263157894737,1.780820064592826,-1.0
35.89180327868853,2.3692083074904544,-1.0
36.674778761061944,1.319673582520352,-1.0
37.18672839506173,1.3748528283024257,-1.0
29.044176706827308,1.4735796153144725,-1.0
48.6128526645768,2.490957565068578,-1.0
32.06413612565445,2.315451871161789,-1.0
45.17356687898089,2.2581672393299996,-1.0
28.433641975308642,1.8084642781167288,-1.0
60.15352697095436,1.151049983177519,-1.0
36.17268623024831,1.0946691131854571,-1.0
55.098993288590606,1.440903597829324,-1.0
47.30929095354523,1.1760935726815915,-1.0
51.30677966101695,2.681127701894086,-1.0
46.373711340206185,1.4246018566863567,-1.0
62.142557651991616,1.2098855565587519,-1.0
43.94186046511628,1.198180239695597,-1.0
55.913131313131316,1.1058336541464122,-1.0
46.146131805157594,1.5312549979338532,-1.0
59.31104651162791,1.2341749652565646,-1.0
48.28803245436105,1.1501929448567199,-1.0
60.522563176895304,1.127159270436688,-1.0
57.03982300884956,1.23502759371019,-1.0
59.64356435643565,1.2234072275467347,-1.0
63.97355769230769,1.233818453991698,-1.0
58.0654296875,1.2222758545831864,-1.0
55.19884726224784,1.185428954185603,-1.0
55.831447963800905,1.0887010953680805,-1.0
45.04,1.0460937708900058,-1.0
52.67294117647059,1.0366371678262314,-1.0
55.384433962264154,1.302017617251426,-1.0
47.85126582278481,1.05110896341402,-1.0
55.90510948905109,1.1949425169274561,-1.0
54.872093023255815,1.0811026862271638,-1.0
48.9290780141844,1.1001454095569032,-1.0
36.456473214285715,1.1284246248731995,-1.0
56.98231511254019,1.3897231100656482,-1.0
48.446188340807176,2.243897224046608,-1.0
37.51881720430107,2.0059923307339926,-1.0
41.06991525423729,2.3719883702460174,-1.0
38.33464566929134,1.8161658369488702,-1.0
47.44,2.3645893701423506,-1.0
42.182890855457224,1.972600374873042,-1.0
37.480555555555554,1.2707931702442115,-1.0
55.15981735159817,1.2364112622768195,-1.0
58.50420168067227,1.5170573124844664,-1.0
46.17572463768116,2.2550669363375566,-1.0
35.00757575757576,1.2960168790685107,-1.0
41.68503937007874,2.2987959307958854,-1.0
33.83257918552036,2.49756629636187,-1.0
38.815104166666664,2.9968836614722028,-1.0
47.25867507886435,2.2295423012806435,-1.0
34.22790055248619,2.2314018697970615,-1.0
35.473076923076924,1.7220404930383726,-1.0
49.54705882352941,1.3492435414827735,-1.0
62.06810631229236,1.73511821670935,-1.0
32.54245283018868,1.8942033782840446,-1.0
46.13746630727763,1.4330786785311218,-1.0
51.44059405940594,1.6556348491205544,-1.0
28.454965357967666,1.6244571554693423,-1.0
46.30297397769517,1.7447323141036895,-1.0
50.0242214532872,2.266896362627689,-1.0
40.041666666666664,1.5207722215979689,-1.0
41.95035460992908,1.3783735997174618,-1.0
-12.318840579710145,1.7179448502443486,-1.0
13.437037037037037,1.3383642555518473,-1.0
-1.1990521327014219,1.3708975553538019,-1.0
-19.518817204301076,1.5927862360007716,-1.0
-13.205128205128204,1.3796730973997893,-1.0
4.271929824561403,1.4001207875569088,-1.0
-4.740641711229946,2.448233303985774,-1.0
-1.0789473684210527,1.8145367028981114,-1.0
-19.04296875,1.2612861738839256,-1.0
-44.38205128205128,1.110997947675923,-1.0
22.10232558139535,2.214891994515246,-1.0
35.47513812154696,1.750353407818112,-1.0
42.51683501683502,3.5391743998814262,-1.0
30.73404255319149,2.6056596237364573,-1.0
29.1751269035533,2.2185265719156417,-1.0
29.37912087912088,5.185455946751782,-1.0
27.433333333333334,2.08481064101563,-1.0
47.95663265306123,1.9199427434677263,-1.0
23.417098445595855,1.8690337949834568,-1.0
36.63073394495413,3.693150245695605,-1.0
42.64397905759162,2.4156297209857516,-1.0
10.333333333333334,2.362916081599399,-1.0
49.132,2.376289976486168,-1.0
45.07675438596491,3.329316173691092,-1.0
36.53180212014134,5.2316970645321,-1.0
60.31674208144796,3.654647963305069,-1.0
19.928571428571427,1.6467999474496937,-1.0
50.328502415458935,4.18277302629579,-1.0
53.354,2.921251180009678,-1.0
30.91896551724138,2.318202772643747,-1.0
23.207253886010363,1.6530748247020197,-1.0
50.45305164319249,1.9910581975904365,-1.0
32.783687943262414,2.325475295464852,-1.0
21.96875,2.566325739839988,-1.0
22.769372693726936,3.0934534401187967,-1.0
29.210526315789473,2.5806910848726163,-1.0
